id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6157,Timothy Castagne,16,1262,0,0.0542993023991584,0,0.3571612723171711,1,5,1,0,D M S,Leicester,0,0.0542993023991584,3.177540672011673,2.9249226795509458
6163,Nélson Semedo,19,1672,0,1.2942830361425877,1,0.8764277081936598,16,10,1,0,D,Wolverhampton Wanderers,0,1.2942830361425877,4.51678934507072,2.5198233891278505
6252,Lyanco,11,538,0,0.1654339917004108,0,0.1741071790456771,4,3,2,0,D S,Southampton,0,0.1654339917004108,1.2220923267304895,1.1739625595510006
6273,Robin Koch,5,450,0,0.0997816696763038,0,0.0263304039835929,3,1,2,0,D M,Leeds,0,0.0997816696763038,1.484100965783,1.4024722557514906
6274,Andriy Yarmolenko,11,75,0,0.2472072467207908,0,0.1195078697055578,5,2,1,0,S,West Ham,0,0.2472072467207908,0.3667151164263487,0.1426651887595653
6310,Boubakary Soumare,15,952,0,0.2299077678471803,1,0.2148307561874389,5,5,0,0,M S,Leicester,0,0.2299077678471803,3.300142957828939,2.9316595820710063
6314,Joachim Andersen,17,1387,0,0.1977726109325885,1,0.1866950197145342,3,4,3,0,D S,Crystal Palace,0,0.1977726109325885,6.1821732968091965,6.0665153414011
6326,Ibrahima Konaté,7,630,0,0.0711852312088012,0,0.0,2,0,2,0,D,Liverpool,0,0.0711852312088012,2.1766731664538383,2.1766731664538383
6377,Joe Rodon,1,79,0,0.0,0,0.0,0,0,0,0,S,Tottenham,0,0.0,0.0,0.0
6418,Hamza Choudhury,4,226,0,0.0202268231660127,0,0.0,1,0,1,0,D M S,Leicester,0,0.0202268231660127,2.029355689883232,2.029355689883232
6451,Nathan Ferguson,1,6,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.0,0.0
6477,Cenk Tosun,1,2,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0156033467501401,0.0156033467501401
6482,Eddie Nketiah,3,31,0,0.4847561120986938,0,0.2669375836849212,1,3,0,0,S,Arsenal,0,0.4847561120986938,0.7516936659812927,0.0941515937447547
6485,Júnior Firpo,14,937,0,0.7328560799360275,0,0.5675599630922079,7,10,5,0,D M S,Leeds,0,0.7328560799360275,2.566445929929614,1.660330606624484
6492,Reiss Nelson,1,18,0,0.0374335795640945,0,0.0605893023312091,1,1,0,0,S,Arsenal,0,0.0374335795640945,0.1122174635529518,0.0141945825889706
6500,Romain Perraud,11,887,0,0.3065027669072151,0,0.1426420211791992,8,3,0,0,D S,Southampton,0,0.3065027669072151,1.2680840250104666,0.9554512538015842
6521,Yerry Mina,9,611,0,0.1196314673870801,0,0.0,4,0,2,0,D S,Everton,0,0.1196314673870801,0.407077981159091,0.3714919742196798
6523,Milot Rashica,16,1056,0,1.2966173868626356,2,0.7939579403027892,22,19,0,0,D F M S,Norwich,0,1.2966173868626356,2.1326059168204665,0.8197780475020409
6532,Martin Dubravka,9,810,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,0.4628937542438507,0.4628937542438507
6538,Oghenekaro Etebo,6,365,0,0.037510578520596,0,0.1159275881946086,3,2,3,0,M S,Watford,0,0.037510578520596,0.5564567781984806,0.4183486979454756
6542,Jürgen Locadia,1,20,0,0.0560980252921581,0,0.0,1,0,0,0,S,Brighton,0,0.0560980252921581,0.0560980252921581,0.0
6630,Joe Willock,17,1161,0,1.6883099023252726,0,0.6905897725373507,13,12,0,0,M S,Newcastle United,0,1.6883099023252726,4.154172899201512,1.9623173736035824
6674,Rayan Ait Nouri,11,895,0,0.2212051376700401,2,1.3030074974521997,6,10,1,0,D S,Wolverhampton Wanderers,0,0.2212051376700401,2.495691187679768,1.7623312547802925
6736,Ibrahima Diallo,16,722,0,0.3187319859862327,2,0.8845248036086559,7,12,0,0,M S,Southampton,0,0.3187319859862327,2.8602433800697327,1.809816397726536
6756,Dwight McNeil,17,1518,0,0.5947110448032618,1,2.391932169906795,20,22,1,0,M,Burnley,0,0.5947110448032618,4.436087626963854,2.581244378350675
6837,Ryan Sessegnon,3,167,0,0.0,0,0.0214007664471864,0,1,0,0,D S,Tottenham,0,0.0,0.5647602919489145,0.5433595255017281
6841,Ken Sema,10,416,0,0.0732036642730236,0,0.6261508855968714,2,4,1,0,M S,Watford,0,0.0732036642730236,0.8191327750682831,0.5363615993410349
6852,Matt Doherty,5,132,0,1.3087016344070437,1,0.8339830599725246,7,8,0,0,S,Tottenham,0,1.3087016344070437,1.882893726229668,0.5044669359922409
6857,Morgan Gibbs-White,2,4,0,0.0989102274179458,0,0.0,2,0,1,0,S,Wolverhampton Wanderers,0,0.0989102274179458,0.1372500881552696,0.0383398532867431
6880,Edouard Mendy,20,1800,0,0.0,0,0.0,0,0,2,0,GK,Chelsea,0,0.0,3.4208370596170425,3.4208370596170425
6891,Ryan Fredericks,2,21,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
6893,Stuart Armstrong,9,327,0,0.6849282719194889,0,0.3569620717316866,5,7,1,0,M S,Southampton,0,0.6849282719194889,0.946276718750596,0.5902413949370384
6923,Mohammed Salisu,21,1802,0,0.7937061749398708,0,0.5275280196219683,12,8,7,1,D S,Southampton,0,0.7937061749398708,5.61146717518568,5.398077584803104
6996,William Troost-Ekong,16,1373,0,0.1041933577507734,0,0.0705595538020134,2,1,3,0,D S,Watford,0,0.1041933577507734,2.151211665943265,2.068260127678513
7081,Francisco Sierralta,5,430,0,0.0323923006653785,0,0.0,1,0,0,0,D,Watford,0,0.0323923006653785,0.2968115005642175,0.2968115005642175
7134,Marc Cucurella,18,1572,0,0.2341598682105541,1,1.8019140483811495,8,25,3,0,D M,Brighton,0,0.2341598682105541,5.57589278742671,4.306726014241576
7166,Mathias Jensen,17,848,0,1.2223489391617477,1,1.876123420894146,9,25,0,0,M S,Brentford,0,1.2223489391617477,2.4212540718726814,0.777660995721817
7198,Oliver Skipp,17,1310,0,0.1463643554598093,0,0.6294950731098652,4,6,6,0,M S,Tottenham,0,0.1463643554598093,6.145340085029602,5.392537269741297
7218,Cristian Romero,7,535,0,0.0,0,0.0,0,0,4,0,D S,Tottenham,0,0.0,1.7281778864562511,1.7281778864562511
7235,Jason Steele,1,90,0,0.0,0,0.0,0,0,0,0,GK,Brighton,0,0.0,0.0,0.0
7236,Leander Dendoncker,17,864,0,0.5483875311911106,1,0.8479397036135197,8,7,3,0,M S,Wolverhampton Wanderers,0,0.5483875311911106,1.774799283593893,1.3972328212112188
7278,Imran Louza,7,444,0,0.1353963166475296,0,0.4445284008979797,4,9,2,0,M S,Watford,0,0.1353963166475296,0.1501467395573854,0.1109080724418163
7280,Yan Valery,1,90,0,0.0135952569544315,0,0.0,1,0,0,0,D,Southampton,0,0.0135952569544315,0.1436992138624191,0.1301039457321167
7281,Diogo Dalot,12,720,0,0.2218295373022556,0,0.2787213120609522,6,7,2,0,D S,Manchester United,0,0.2218295373022556,2.966202799230814,2.487325768917799
7298,Ben White,18,1620,0,0.1095740180462598,0,0.7206835150718689,3,7,1,0,D,Arsenal,0,0.1095740180462598,5.072276990860701,4.887560546398163
7338,Bryan Gil Salvatierra,8,75,0,0.1006708443164825,0,0.1044243015348911,1,2,0,0,S,Tottenham,0,0.1006708443164825,0.9023008551448584,0.7428102698177099
7376,Ozan Kabak,9,746,0,0.5807486493140459,0,0.011970798484981,5,1,2,0,D,Norwich,0,0.5807486493140459,0.3983528772369027,0.3189736641943455
7420,Miguel Almirón,17,983,0,0.8216049559414387,0,0.7572217243723571,16,11,1,0,M S,Newcastle United,0,0.8216049559414387,3.240093829110265,1.805504399351776
7430,Emerson,15,1245,0,0.3568485006690025,1,1.6768498588353395,5,16,3,0,D S,Tottenham,0,0.3568485006690025,5.23939036950469,3.7040952295064926
7546,Harvey Elliott,4,251,0,0.4808208048343658,0,0.3615525886416435,7,5,0,0,M S,Liverpool,0,0.4808208048343658,1.9827339053153992,1.2372965067625046
7688,Max Aarons,21,1881,0,0.7020470695570111,1,1.3123619500547647,9,13,5,0,D,Norwich,0,0.7020470695570111,3.380237989127636,1.528800050728023
7689,Ben Godfrey,17,1494,0,1.197433720342815,0,0.6254459293559194,15,11,4,0,D,Everton,0,1.197433720342815,2.2584199104458094,1.842306887730956
7691,Jamal Lewis,5,261,0,0.0,0,0.0268902331590652,0,1,1,0,D S,Newcastle United,0,0.0,0.2706957459449768,0.2438055127859115
7693,Kenny McLean,20,1733,0,1.036234624683857,0,0.7813798002898693,22,5,2,0,M S,Norwich,0,1.036234624683857,3.4257231671363115,2.5706799924373627
7695,Todd Cantwell,8,443,0,0.1200837148353457,0,0.3090212047100067,5,1,2,0,F M S,Norwich,0,0.1200837148353457,0.6448747403919697,0.2841970901936292
7701,Moussa Djenepo,8,427,0,1.254247801378369,0,0.2697713356465101,10,6,3,0,M S,Southampton,0,1.254247801378369,2.3755975030362606,1.0761288832873106
7722,Trézéguet,1,8,0,0.0504834726452827,0,0.0,1,0,0,0,S,Aston Villa,0,0.0504834726452827,0.4643720090389251,0.4138885140419006
7724,Wesley,1,1,0,0.0,0,0.0,0,0,0,0,S,Aston Villa,0,0.0,0.0,0.0
7753,James Justin,1,35,0,0.0,0,0.1252145618200302,0,1,0,0,S,Leicester,0,0.0,0.5095706582069397,0.3843560814857483
7817,Zack Steffen,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,0.3352588415145874,0.3352588415145874
7904,Caoimhin Kelleher,2,180,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,0.33267942070961,0.33267942070961
7931,Takehiro Tomiyasu,16,1390,0,0.2693182500079274,1,0.8683442883193493,9,10,1,0,D,Arsenal,0,0.2693182500079274,6.517846044152975,5.787238523364067
7988,Billy Gilmour,12,1065,0,0.2745272805914283,1,0.7268250556662679,8,17,2,0,M,Norwich,0,0.2745272805914283,2.6125702373683453,2.1826320867985487
7991,Aaron Connolly,4,152,0,0.5994892008602619,0,0.3804108202457428,2,1,0,0,F S,Brighton,0,0.5994892008602619,1.0079346299171448,0.0280346032232046
8017,Alex Kral,1,1,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
8020,Steven Alzate,5,186,0,0.0812435895204544,0,0.1467899084091186,1,2,0,0,M S,Brighton,0,0.0812435895204544,0.4277022778987884,0.4277022778987884
8040,Marvelous Nakamba,12,757,0,0.0,0,0.0453882701694965,0,2,4,0,M S,Aston Villa,0,0.0,1.5991682447493076,1.5991682447493076
8075,Brandon Williams,16,1313,0,0.0585550479590892,1,1.2756314733996987,1,12,4,0,D S,Norwich,0,0.0585550479590892,3.602903682738543,2.7103650476783514
8179,Luke Cundle,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0
8204,Neco Williams,1,6,0,0.0,1,0.596182107925415,0,1,0,0,S,Liverpool,0,0.0,0.596182107925415,0.596182107925415
8214,Tyrick Mitchell,21,1884,0,0.082757368683815,1,1.4840468727052212,1,16,0,0,D,Crystal Palace,0,0.082757368683815,6.6234585624188185,5.113314928486943
8222,Japhet Tanganga,10,691,0,0.448644794523716,0,0.2455720007419586,7,2,1,1,D S,Tottenham,0,0.448644794523716,1.5058242361992598,1.3856446649879215
8224,William Smallbone,1,72,0,0.0667079612612724,0,0.0509522929787635,1,1,0,0,M,Southampton,0,0.0667079612612724,0.0667079612612724,0.0
8226,Tariq Lamptey,14,782,0,0.7013960294425488,1,1.0666779521852732,8,12,1,0,D M S,Brighton,0,0.7013960294425488,2.368891064077616,1.4170057885348797
8235,Jeremy Ngakia,11,549,0,0.0445784516632556,0,0.1568174585700035,2,2,0,0,D S,Watford,0,0.0445784516632556,1.535330452024937,1.4135034056380391
8291,Daniel Podence,15,687,0,0.8483098819851875,2,1.9725743141025305,15,14,1,0,F M S,Wolverhampton Wanderers,0,0.8483098819851875,2.084702230989933,0.4526245165616274
8323,Josh Brownhill,15,1194,0,0.4506472069770098,0,0.7509592548012733,11,15,4,0,F M S,Burnley,0,0.4506472069770098,2.778269963338971,1.9284897577017543
8351,Ki-Jana Hoever,6,190,0,0.0338298976421356,0,0.0863142684102058,1,1,1,0,D S,Wolverhampton Wanderers,0,0.0338298976421356,0.4629599750041961,0.3766457065939903
8380,Pablo Marí,2,180,0,0.0315681435167789,0,0.4264914393424988,1,1,1,0,D,Arsenal,0,0.0315681435167789,0.3758748471736908,0.3758748471736908
8456,Nathan Tella,10,601,0,0.6171830762177706,0,0.5362992808222771,10,5,1,0,D F M S,Southampton,0,0.6171830762177706,1.126175444573164,0.1654665358364582
8497,Cole Palmer,4,123,0,0.280721366405487,0,0.44644495844841,4,2,0,0,F S,Manchester City,0,0.280721366405487,2.0096277594566345,1.3054493889212608
8544,Lewis Bate,1,48,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.3578285872936249,0.3578285872936249
8562,Luke Thomas,11,955,0,0.108410395681858,1,1.2566129360347986,2,7,0,0,D M,Leicester,0,0.108410395681858,4.602667327970266,3.6515092737972736
8582,Ellis Simms,1,63,0,0.0,0,0.0,0,0,0,0,F,Everton,0,0.0,0.0,0.0
8706,Eberechi Eze,3,101,0,0.0419322848320007,0,0.0,2,0,1,0,F S,Crystal Palace,0,0.0419322848320007,0.1049006208777427,0.062968336045742
8715,Illan Meslier,21,1890,0,0.0,0,0.0,0,0,2,0,GK,Leeds,0,0.0,2.0308692567050457,2.0308692567050457
8717,Pascal Struijk,14,1020,0,0.0590797970071435,0,0.2169212754815817,2,6,3,1,D M S,Leeds,0,0.0590797970071435,2.14590023458004,2.017462320625782
8719,Kalvin Phillips,12,1006,0,0.6855863500386477,1,1.1149944383651018,12,7,2,0,D M,Leeds,0,0.6855863500386477,2.590105138719082,2.3312252536416054
8721,Jamie Shackleton,11,620,0,0.1114594526588916,0,0.0133305806666612,3,1,4,0,D M S,Leeds,0,0.1114594526588916,1.429402321577072,1.3046122938394549
8778,Fabio Silva,11,129,0,0.1402960661798715,0,0.3367272317409515,4,1,0,0,F S,Wolverhampton Wanderers,0,0.1402960661798715,0.1479076147079467,0.0212995447218418
8780,Joël Veltman,17,1386,0,0.1286964192986488,1,0.636491309851408,4,10,4,0,D M S,Brighton,0,0.1286964192986488,4.310319751501083,3.907270738855004
8816,Liam Cooper,15,1274,0,0.1779925245791673,1,0.0830003097653389,4,3,4,0,D,Leeds,0,0.1779925245791673,2.869983445852995,2.841204088181257
8852,Konstantinos Tsimikas,9,571,0,0.2049915939569473,1,1.180697437375784,4,15,2,0,D S,Liverpool,0,0.2049915939569473,4.123544305562973,3.896259270608425
8934,Trincão,17,959,0,2.9356551095843315,0,0.9992841091006994,21,12,0,0,F M S,Wolverhampton Wanderers,0,2.9356551095843315,4.34311368316412,1.2007490303367376
8965,Vladimir Coufal,20,1518,0,0.5291435308754444,3,2.464767879806459,10,16,1,1,D S,West Ham,0,0.5291435308754444,8.56397457048297,6.898175925016403
9098,Robert Sánchez,20,1800,0,0.0,0,0.6362467408180237,0,3,2,1,GK,Brighton,0,0.0,3.5178523398935795,3.229696784168482
9220,Charlie Cresswell,4,93,0,0.0,0,0.0,0,0,0,0,D S,Leeds,0,0.0,0.0238341633230447,0.0238341633230447
9284,Jakub Moder,20,1240,0,2.350083189085126,3,1.8134303279221056,20,12,1,0,D F M S,Brighton,0,2.350083189085126,5.962695233523846,2.836481506004929
9287,Tyler Onyango,3,23,0,0.0317161977291107,0,0.0,1,0,0,0,S,Everton,0,0.0317161977291107,0.0317161977291107,0.0
9356,Carney Chukwuemeka,7,133,0,0.4765910133719444,1,0.9877788871526718,2,2,0,0,M S,Aston Villa,0,0.4765910133719444,1.914412900805473,0.505852660164237
9415,Jaden Philogene-Bidace,1,1,0,0.0,0,0.0,0,0,0,0,S,Aston Villa,0,0.0,0.0,0.0
9461,Jesurun Rak-Sakyi,1,12,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.0364288128912448,0.0364288128912448
9492,Crysencio Summerville,5,119,0,0.3223912231624126,0,0.0137273948639631,2,1,0,0,S,Leeds,0,0.3223912231624126,0.3796942420303821,0.0797297544777393
9493,Sam Greenwood,1,9,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.0,0.0
9499,Cody Drameh,3,122,0,0.0,0,0.0232936069369316,0,1,1,0,D S,Leeds,0,0.0,0.3427670113742351,0.3194734044373035
9676,David Raya,9,810,0,0.0,0,0.0,0,0,0,0,GK,Brentford,0,0.0,2.8369005247950554,2.8369005247950554
9677,Kristoffer Ajer,10,834,0,0.2215736620128154,0,0.1821705549955368,3,2,2,0,D S,Brentford,0,0.2215736620128154,1.7105949893593788,1.4083307050168514
9681,Frank Onyeka,17,954,0,0.6384550537914038,0,0.1635155109688639,13,4,4,0,M S,Brentford,0,0.6384550537914038,1.4822874944657087,0.9403920099139214
9682,Mads Bidstrup,4,26,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0
9683,Mads Bech Sørensen,5,378,0,0.058680523186922,0,0.1333552990108728,1,3,1,0,D S,Brentford,0,0.058680523186922,0.4254888817667961,0.2921335846185684
9684,Marcus Forss,7,183,0,0.2957523018121719,1,0.4205658733844757,5,1,0,0,F S,Brentford,0,0.2957523018121719,0.1588668338954448,0.0
9687,Charlie Goode,6,446,0,0.0859933122992515,0,1.0358262360095978,2,7,3,0,D S,Brentford,0,0.0859933122992515,1.1973674595355988,0.881318673491478
9689,Albert Sambi Lokonga,13,816,0,0.3864234983921051,0,0.606977915391326,15,12,4,0,M S,Arsenal,0,0.3864234983921051,4.415035048499703,4.016901850700378
9690,Folarin Balogun,2,69,0,0.1574548035860061,0,0.0,3,0,0,0,F S,Arsenal,0,0.1574548035860061,0.1574548035860061,0.0
9691,Nuno Tavares,13,607,0,0.5362575305625796,1,0.787060379050672,14,4,1,0,D S,Arsenal,0,0.5362575305625796,3.4360651653259997,2.445448659360409
9733,Nathan Collins,5,450,0,0.0165281128138303,0,0.5499800555408001,1,2,1,0,D,Burnley,0,0.0165281128138303,0.1799642890691757,0.1606437861919403
9735,Taylor Richards,2,17,0,0.0214244723320007,0,0.0073145325295627,1,1,0,0,S,Brighton,0,0.0214244723320007,0.1937691010534763,0.1650300957262516
9739,Kiernan Dewsbury-Hall,10,518,0,0.5362009815871716,1,0.9809119626879692,6,11,1,0,M S,Leicester,0,0.5362009815871716,4.3181950356811285,3.394901320338249
9740,José Sá,21,1890,0,0.0,1,0.3950190395116806,0,2,3,0,GK,Wolverhampton Wanderers,0,0.0,1.24601246509701,0.8509934255853295
9745,Dimitris Giannoulis,11,544,0,0.0357109904289245,1,0.410059530287981,1,6,1,0,D S,Norwich,0,0.0357109904289245,0.6445213574916124,0.4159199688583612
9746,Christos Tzolis,11,299,0,0.3333490621298551,0,0.7744668982923031,6,8,0,0,F M S,Norwich,0,0.3333490621298551,1.601423505693674,0.637684597633779
9747,Bali Mumba,1,43,0,0.0,0,0.0,0,0,0,0,S,Norwich,0,0.0,0.0,0.0
9748,Jacob Sørensen,6,366,0,0.1814582012593746,0,0.0,4,0,0,0,D M S,Norwich,0,0.1814582012593746,0.389355931431055,0.389355931431055
9912,Cameron Archer,3,20,0,0.0282422751188278,0,0.0,1,0,0,0,S,Aston Villa,0,0.0282422751188278,0.059728767722845,0.0314864926040172
9915,Dominic Thompson,2,154,0,0.0252266097813844,0,0.0,1,0,0,0,D,Brentford,0,0.0252266097813844,0.0520682521164417,0.0268416423350572
9916,Finley Stevens,1,11,0,0.0,0,0.0288881715387105,0,1,0,0,S,Brentford,0,0.0,0.0,0.0
9933,Liam McCarron,1,6,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.0,0.0
9957,Ozan Tufan,7,341,0,0.3498198157176375,0,0.2649288475513458,3,4,0,0,M S,Watford,0,0.3498198157176375,1.2360552717000246,0.6213066335767508
10001,Stuart McKinstry,1,1,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.0,0.0
10027,Lewis Dobbin,3,29,0,0.0,0,0.0,0,0,1,0,S,Everton,0,0.0,0.0,0.0
10028,Leo Fuhr Hjelde,1,68,0,0.0,0,0.0237415563315153,0,1,0,0,S,Leeds,0,0.0,0.0237415563315153,0.0
10036,Jeremy Sarmiento,2,18,0,0.0,0,0.0,0,0,0,0,M S,Brighton,0,0.0,0.0,0.0
10061,Harrison Ashby,1,6,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
10091,Tyler Morton,2,68,0,0.0,0,0.0,0,0,1,0,M S,Liverpool,0,0.0,0.0286305379122495,0.0286305379122495
10097,Przemyslaw Placheta,7,384,0,0.3261748496443033,0,0.0705275386571884,7,2,1,0,F M S,Norwich,0,0.3261748496443033,0.4046439416706562,0.1289863679558038
10118,Kaide Gordon,1,7,0,0.4911211431026459,0,0.0,1,0,0,0,S,Liverpool,0,0.4911211431026459,0.4911211431026459,0.0
10126,James McAtee,1,1,0,0.088648721575737,0,0.0,1,0,0,0,S,Manchester City,0,0.088648721575737,0.088648721575737,0.0
10141,Sonny Perkins,1,1,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
10166,Kasey McAteer,1,1,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.0,0.0
10172,Jonathan Rowe,2,29,0,0.0,0,0.081203207373619,0,1,0,0,S,Norwich,0,0.0,0.160172089934349,0.160172089934349
10290,Edo Kayembe,2,180,0,0.0414977483451366,0,0.350892961025238,2,4,0,0,M,Watford,0,0.0414977483451366,0.5619361847639084,0.2504264637827873
10291,Vitalii Mykolenko,1,90,0,0.0,0,0.0,0,0,0,0,D,Everton,0,0.0,0.1117921695113182,0.1117921695113182
10293,Toti,2,180,0,0.0,0,0.0,0,0,1,0,D,Wolverhampton Wanderers,0,0.0,0.1259562373161316,0.1259562373161316
